Lineage	Gene
Chlorophyta	4840at3041
Chlorophyta	5531at3041
Chlorophyta	6334at3041
Chlorophyta	6625at3041
Chlorophyta	7900at3041
Chlorophyta	2988at3041
Chlorophyta	2497at3041
Chlorophyta	7067at3041
Chlorophyta	1248at3041
Chlorophyta	8939at3041
Chlorophyta	911at3041
Chlorophyta	3717at3041
Chlorophyta	10201at3041
Chlorophyta	1927at3041
Chlorophyta	11296at3041
Chlorophyta	7856at3041
Chlorophyta	2721at3041
Chlorophyta	10837at3041
Chlorophyta	2851at3041
Chlorophyta	7823at3041
Chlorophyta	5047at3041
Chlorophyta	9846at3041
Chlorophyta	8372at3041
Chlorophyta	7998at3041
Chlorophyta	6785at3041
Chlorophyta	9347at3041
Chlorophyta	1305at3041
Chlorophyta	9467at3041
Chlorophyta	9753at3041
Chlorophyta	8074at3041
Chlorophyta	12313at3041
Chlorophyta	1817at3041
Chlorophyta	11258at3041
Chlorophyta	11803at3041
Chlorophyta	12450at3041
Chlorophyta	1445at3041
Chlorophyta	9426at3041
Chlorophyta	10253at3041
Chlorophyta	6836at3041
Chlorophyta	676at3041
Chlorophyta	6861at3041
Chlorophyta	7428at3041
Chlorophyta	1194at3041
Chlorophyta	7448at3041
Chlorophyta	776at3041
Chlorophyta	7785at3041
Chlorophyta	7844at3041
Chlorophyta	8000at3041
Chlorophyta	1027at3041
Chlorophyta	4088at3041
Chlorophyta	11322at3041
Chlorophyta	1257at3041
Chlorophyta	830at3041
Chlorophyta	1341at3041
Chlorophyta	8010at3041
Chlorophyta	1475at3041
Chlorophyta	7397at3041
Chlorophyta	6602at3041
Chlorophyta	2553at3041
Chlorophyta	5657at3041
Chlorophyta	5343at3041
Chlorophyta	3069at3041
Chlorophyta	3179at3041
Chlorophyta	1512at3041
Chlorophyta	3559at3041
Chlorophyta	7977at3041
Chlorophyta	4984at3041
Chlorophyta	5102at3041
Chlorophyta	5142at3041
Chlorophyta	9452at3041
Chlorophyta	5550at3041
Chlorophyta	9376at3041
Chlorophyta	2687at3041
Chlorophyta	2251at3041
Chlorophyta	3144at3041
Chlorophyta	6521at3041
Chlorophyta	5163at3041
Chlorophyta	1128at3041
Chlorophyta	7826at3041
Chlorophyta	2520at3041
Chlorophyta	9749at3041
Chlorophyta	3337at3041
Chlorophyta	10157at3041
Chlorophyta	1569at3041
Chlorophyta	7956at3041
Chlorophyta	4879at3041
Chlorophyta	2936at3041
Chlorophyta	4566at3041
Chlorophyta	2941at3041
Chlorophyta	10012at3041
Chlorophyta	4800at3041
Chlorophyta	5267at3041
Chlorophyta	5533at3041
Chlorophyta	5076at3041
Chlorophyta	6111at3041
Chlorophyta	7237at3041
Chlorophyta	3137at3041
Chlorophyta	524at3041
Chlorophyta	1139at3041
Chlorophyta	7011at3041
Chlorophyta	9319at3041
Chlorophyta	5364at3041
Chlorophyta	5599at3041
Chlorophyta	12103at3041
Chlorophyta	3096at3041
Chlorophyta	7545at3041
Chlorophyta	3509at3041
Chlorophyta	2878at3041
Chlorophyta	8632at3041
Chlorophyta	2954at3041
Chlorophyta	4292at3041
Chlorophyta	5962at3041
Chlorophyta	6813at3041
Chlorophyta	2670at3041
Chlorophyta	6802at3041
Chlorophyta	66at3041
Chlorophyta	6689at3041
Chlorophyta	5064at3041
Chlorophyta	6583at3041
Chlorophyta	3145at3041
Chlorophyta	6005at3041
Chlorophyta	6850at3041
Chlorophyta	5818at3041
Chlorophyta	6673at3041
Chlorophyta	3974at3041
Chlorophyta	7334at3041
Chlorophyta	9021at3041
Chlorophyta	142at3041
Chlorophyta	11939at3041
Chlorophyta	10873at3041
Chlorophyta	3120at3041
Chlorophyta	10293at3041
Chlorophyta	4943at3041
Chlorophyta	6774at3041
Chlorophyta	3706at3041
Chlorophyta	3062at3041
Chlorophyta	11227at3041
Chlorophyta	2720at3041
Chlorophyta	9403at3041
Chlorophyta	11113at3041
Chlorophyta	7748at3041
Chlorophyta	9985at3041
Chlorophyta	7646at3041
Chlorophyta	11703at3041
Chlorophyta	8004at3041
Chlorophyta	9943at3041
Chlorophyta	10039at3041
Chlorophyta	4080at3041
Chlorophyta	8926at3041
Chlorophyta	6407at3041
Chlorophyta	4951at3041
Chlorophyta	4231at3041
Chlorophyta	10491at3041
Chlorophyta	4758at3041
Chlorophyta	4047at3041
Chlorophyta	6123at3041
Chlorophyta	5950at3041
Chlorophyta	5270at3041
Chlorophyta	9693at3041
Chlorophyta	7691at3041
Chlorophyta	1922at3041
Chlorophyta	4708at3041
Chlorophyta	5005at3041
Chlorophyta	5589at3041
Chlorophyta	5677at3041
Chlorophyta	7716at3041
Chlorophyta	6001at3041
Chlorophyta	6190at3041
Chlorophyta	4140at3041
Chlorophyta	1278at3041
Chlorophyta	4134at3041
Chlorophyta	171at3041
Chlorophyta	9034at3041
Chlorophyta	9624at3041
Chlorophyta	4835at3041
Chlorophyta	7254at3041
Chlorophyta	2490at3041
Chlorophyta	11326at3041
Chlorophyta	10929at3041
Chlorophyta	11378at3041
Chlorophyta	4664at3041
Chlorophyta	10566at3041
Chlorophyta	10037at3041
Chlorophyta	6991at3041
Chlorophyta	2358at3041
Chlorophyta	5420at3041
Chlorophyta	3802at3041
Chlorophyta	2317at3041
Chlorophyta	10034at3041
Chlorophyta	6489at3041
Chlorophyta	7007at3041
Chlorophyta	8574at3041
Chlorophyta	1578at3041
Chlorophyta	11457at3041
Chlorophyta	8047at3041
Chlorophyta	7020at3041
Chlorophyta	8492at3041
Chlorophyta	3558at3041
Chlorophyta	8675at3041
Chlorophyta	8997at3041
Chlorophyta	8191at3041
Chlorophyta	11053at3041
Chlorophyta	12555at3041
Chlorophyta	4262at3041
Chlorophyta	1514at3041
Chlorophyta	5458at3041
Chlorophyta	5512at3041
Chlorophyta	4302at3041
Chlorophyta	3914at3041
Chlorophyta	11750at3041
Chlorophyta	15at3041
Chlorophyta	6870at3041
Chlorophyta	5224at3041
Chlorophyta	10857at3041
Chlorophyta	6589at3041
Chlorophyta	8100at3041
Chlorophyta	815at3041
Chlorophyta	8849at3041
Chlorophyta	9101at3041
Chlorophyta	2639at3041
Chlorophyta	1211at3041
Chlorophyta	8310at3041
Chlorophyta	3373at3041
Chlorophyta	7548at3041
Chlorophyta	4374at3041
Chlorophyta	3870at3041
Chlorophyta	6721at3041
Chlorophyta	3254at3041
Chlorophyta	1072at3041
Chlorophyta	9991at3041
Chlorophyta	1366at3041
Chlorophyta	4563at3041
Chlorophyta	12521at3041
Chlorophyta	8455at3041
Chlorophyta	7588at3041
Chlorophyta	4864at3041
Chlorophyta	3261at3041
Chlorophyta	6183at3041
Chlorophyta	4778at3041
Chlorophyta	9687at3041
Chlorophyta	4751at3041
Chlorophyta	3029at3041
Chlorophyta	2909at3041
Chlorophyta	10650at3041
Chlorophyta	8811at3041
Chlorophyta	7700at3041
Chlorophyta	9281at3041
Chlorophyta	5129at3041
Chlorophyta	9470at3041
Chlorophyta	5317at3041
Chlorophyta	3240at3041
Chlorophyta	3760at3041
Chlorophyta	1596at3041
Chlorophyta	8989at3041
Chlorophyta	11659at3041
Chlorophyta	5839at3041
Chlorophyta	4101at3041
Chlorophyta	5900at3041
Chlorophyta	5327at3041
Chlorophyta	3005at3041
Chlorophyta	10182at3041
Chlorophyta	10724at3041
Chlorophyta	5188at3041
Chlorophyta	3998at3041
Chlorophyta	7902at3041
Chlorophyta	5035at3041
Chlorophyta	6653at3041
Chlorophyta	8073at3041
Chlorophyta	4855at3041
Chlorophyta	3954at3041
Chlorophyta	2802at3041
Chlorophyta	6506at3041
Chlorophyta	6649at3041
Chlorophyta	5994at3041
Chlorophyta	6940at3041
Chlorophyta	7058at3041
Chlorophyta	6621at3041
Chlorophyta	6290at3041
Chlorophyta	7308at3041
Chlorophyta	5946at3041
Chlorophyta	2043at3041
Chlorophyta	7300at3041
Chlorophyta	7539at3041
Chlorophyta	5662at3041
Chlorophyta	4074at3041
Chlorophyta	4606at3041
Chlorophyta	1511at3041
Chlorophyta	8145at3041
Chlorophyta	11103at3041
Chlorophyta	8289at3041
Chlorophyta	1808at3041
Chlorophyta	4822at3041
Chlorophyta	4431at3041
Chlorophyta	8106at3041
Chlorophyta	11957at3041
Chlorophyta	9958at3041
Chlorophyta	7903at3041
Chlorophyta	11515at3041
Chlorophyta	11445at3041
Chlorophyta	3587at3041
Chlorophyta	1504at3041
Chlorophyta	2370at3041
Chlorophyta	256at3041
Chlorophyta	2654at3041
Chlorophyta	10946at3041
Chlorophyta	10699at3041
Chlorophyta	2390at3041
Chlorophyta	3454at3041
Chlorophyta	10141at3041
Chlorophyta	4072at3041
Chlorophyta	7266at3041
Chlorophyta	4519at3041
Chlorophyta	125at3041
Chlorophyta	10197at3041
Chlorophyta	11482at3041
Chlorophyta	3407at3041
Chlorophyta	1434at3041
Chlorophyta	1428at3041
Chlorophyta	2088at3041
Chlorophyta	2555at3041
Chlorophyta	3624at3041
Chlorophyta	1316at3041
Chlorophyta	7168at3041
Chlorophyta	4703at3041
Chlorophyta	4754at3041
Chlorophyta	3371at3041
Chlorophyta	11052at3041
Chlorophyta	7579at3041
Chlorophyta	7776at3041
Chlorophyta	8348at3041
Chlorophyta	1883at3041
Chlorophyta	2403at3041
Chlorophyta	12232at3041
Chlorophyta	11842at3041
Chlorophyta	7143at3041
Chlorophyta	5058at3041
Chlorophyta	7053at3041
Chlorophyta	5496at3041
Chlorophyta	2855at3041
Chlorophyta	9077at3041
Chlorophyta	5279at3041
Chlorophyta	3323at3041
Chlorophyta	3692at3041
Chlorophyta	1103at3041
Chlorophyta	5053at3041
Chlorophyta	7129at3041
Chlorophyta	2366at3041
Chlorophyta	1761at3041
Chlorophyta	9632at3041
Chlorophyta	2054at3041
Chlorophyta	11795at3041
Chlorophyta	9073at3041
Chlorophyta	10033at3041
Chlorophyta	6622at3041
Chlorophyta	9170at3041
Chlorophyta	5027at3041
Chlorophyta	9152at3041
Chlorophyta	6397at3041
Chlorophyta	346at3041
Chlorophyta	1176at3041
Chlorophyta	10790at3041
Chlorophyta	7021at3041
Chlorophyta	9476at3041
Chlorophyta	7794at3041
Chlorophyta	3514at3041
Chlorophyta	10128at3041
Chlorophyta	9651at3041
Chlorophyta	9229at3041
Chlorophyta	6562at3041
Chlorophyta	42at3041
Chlorophyta	2547at3041
Chlorophyta	1518at3041
Chlorophyta	10948at3041
Chlorophyta	10409at3041
Chlorophyta	10067at3041
Chlorophyta	10181at3041
Chlorophyta	5982at3041
Chlorophyta	1739at3041
Chlorophyta	8977at3041
Chlorophyta	7366at3041
Chlorophyta	8937at3041
Chlorophyta	731at3041
Chlorophyta	8781at3041
Chlorophyta	10482at3041
Chlorophyta	10517at3041
Chlorophyta	10951at3041
Chlorophyta	12513at3041
Chlorophyta	8920at3041
Chlorophyta	8229at3041
Chlorophyta	11837at3041
Chlorophyta	1089at3041
Chlorophyta	1242at3041
Chlorophyta	9423at3041
Chlorophyta	5634at3041
Chlorophyta	4599at3041
Chlorophyta	3315at3041
Chlorophyta	11023at3041
Chlorophyta	7461at3041
Chlorophyta	4083at3041
Chlorophyta	7738at3041
Chlorophyta	7014at3041
Chlorophyta	5802at3041
Chlorophyta	9277at3041
Chlorophyta	8331at3041
Chlorophyta	8248at3041
Chlorophyta	7631at3041
Chlorophyta	7224at3041
Chlorophyta	7184at3041
Chlorophyta	6375at3041
Chlorophyta	6357at3041
Chlorophyta	5744at3041
Chlorophyta	5366at3041
Chlorophyta	4147at3041
Chlorophyta	13052at3041
Chlorophyta	7686at3041
Eudicots	141489at71240
Eudicots	112830at71240
Eudicots	147410at71240
Eudicots	116738at71240
Eudicots	167140at71240
Eudicots	100869at71240
Eudicots	136355at71240
Eudicots	46096at71240
Eudicots	99726at71240
Eudicots	181266at71240
Eudicots	109144at71240
Eudicots	49475at71240
Eudicots	180031at71240
Eudicots	160132at71240
Eudicots	84415at71240
Eudicots	117860at71240
Eudicots	160355at71240
Eudicots	176807at71240
Eudicots	123368at71240
Eudicots	128778at71240
Eudicots	25631at71240
Eudicots	41984at71240
Eudicots	151233at71240
Eudicots	153198at71240
Eudicots	37280at71240
Eudicots	136373at71240
Eudicots	138327at71240
Eudicots	166864at71240
Eudicots	142995at71240
Eudicots	154119at71240
Eudicots	153231at71240
Eudicots	146274at71240
Eudicots	32201at71240
Eudicots	34656at71240
Eudicots	148950at71240
Eudicots	169742at71240
Eudicots	140207at71240
Eudicots	92897at71240
Eudicots	138166at71240
Eudicots	36717at71240
Eudicots	102169at71240
Eudicots	128137at71240
Eudicots	84303at71240
Eudicots	157807at71240
Eudicots	147583at71240
Eudicots	41521at71240
Eudicots	80521at71240
Eudicots	35811at71240
Eudicots	51377at71240
Eudicots	181426at71240
Eudicots	45696at71240
Eudicots	178740at71240
Eudicots	158447at71240
Eudicots	74753at71240
Eudicots	45155at71240
Eudicots	102844at71240
Eudicots	175248at71240
Eudicots	151383at71240
Eudicots	155122at71240
Eudicots	166636at71240
Eudicots	116811at71240
Eudicots	96416at71240
Eudicots	133219at71240
Eudicots	127152at71240
Eudicots	164593at71240
Eudicots	144655at71240
Eudicots	102624at71240
Eudicots	92095at71240
Eudicots	165371at71240
Eudicots	141362at71240
Eudicots	121513at71240
Eudicots	122588at71240
Eudicots	83583at71240
Eudicots	115111at71240
Eudicots	84447at71240
Eudicots	149660at71240
Eudicots	176408at71240
Eudicots	145400at71240
Eudicots	97526at71240
Eudicots	144026at71240
Eudicots	36480at71240
Eudicots	144575at71240
Eudicots	112836at71240
Eudicots	130976at71240
Eudicots	131739at71240
Eudicots	147232at71240
Eudicots	79897at71240
Eudicots	158190at71240
Eudicots	119955at71240
Eudicots	147218at71240
Eudicots	106267at71240
Eudicots	140313at71240
Eudicots	165282at71240
Eudicots	168756at71240
Eudicots	118451at71240
Eudicots	115239at71240
Eudicots	84313at71240
Eudicots	51229at71240
Eudicots	103690at71240
Eudicots	164300at71240
Eudicots	66589at71240
Eudicots	163302at71240
Eudicots	154636at71240
Eudicots	74534at71240
Eudicots	86792at71240
Eudicots	139997at71240
Eudicots	162960at71240
Eudicots	41780at71240
Eudicots	158488at71240
Eudicots	172076at71240
Eudicots	43911at71240
Eudicots	133123at71240
Eudicots	171126at71240
Eudicots	102000at71240
Eudicots	155780at71240
Eudicots	102894at71240
Eudicots	83442at71240
Eudicots	148718at71240
Eudicots	78064at71240
Eudicots	136481at71240
Eudicots	135767at71240
Eudicots	11735at71240
Eudicots	135656at71240
Eudicots	113091at71240
Eudicots	174227at71240
Eudicots	70364at71240
Eudicots	97035at71240
Eudicots	100069at71240
Eudicots	123627at71240
Eudicots	172525at71240
Eudicots	59794at71240
Eudicots	140403at71240
Eudicots	150253at71240
Eudicots	160437at71240
Eudicots	68279at71240
Eudicots	114383at71240
Eudicots	158133at71240
Eudicots	97772at71240
Eudicots	59377at71240
Eudicots	57742at71240
Eudicots	171491at71240
Eudicots	129339at71240
Eudicots	156253at71240
Eudicots	138554at71240
Eudicots	163381at71240
Eudicots	85941at71240
Eudicots	156215at71240
Eudicots	152814at71240
Eudicots	124676at71240
Eudicots	173601at71240
Eudicots	117369at71240
Eudicots	153784at71240
Eudicots	177192at71240
Eudicots	148591at71240
Eudicots	164286at71240
Eudicots	173526at71240
Eudicots	154748at71240
Eudicots	136717at71240
Eudicots	103739at71240
Eudicots	135371at71240
Eudicots	124521at71240
Eudicots	156724at71240
Eudicots	20541at71240
Eudicots	96055at71240
Eudicots	164646at71240
Eudicots	131983at71240
Eudicots	138339at71240
Eudicots	59685at71240
Eudicots	142238at71240
Eudicots	71319at71240
Eudicots	163146at71240
Eudicots	126797at71240
Eudicots	150812at71240
Eudicots	100085at71240
Eudicots	82882at71240
Eudicots	159280at71240
Eudicots	91582at71240
Eudicots	101787at71240
Eudicots	102296at71240
Eudicots	94424at71240
Eudicots	154592at71240
Eudicots	124914at71240
Eudicots	62577at71240
Eudicots	126341at71240
Eudicots	65978at71240
Eudicots	118488at71240
Eudicots	101801at71240
Eudicots	68715at71240
Eudicots	112948at71240
Eudicots	78210at71240
Eudicots	146820at71240
Eudicots	148142at71240
Eudicots	160600at71240
Eudicots	133348at71240
Eudicots	64785at71240
Eudicots	154419at71240
Eudicots	145607at71240
Eudicots	162902at71240
Eudicots	32704at71240
Eudicots	168590at71240
Eudicots	131540at71240
Eudicots	133324at71240
Eudicots	31054at71240
Eudicots	140209at71240
Eudicots	46047at71240
Eudicots	167869at71240
Eudicots	149230at71240
Eudicots	115665at71240
Eudicots	127112at71240
Eudicots	48076at71240
Eudicots	110572at71240
Eudicots	50811at71240
Eudicots	89573at71240
Eudicots	174050at71240
Eudicots	131361at71240
Eudicots	172939at71240
Eudicots	160800at71240
Eudicots	123296at71240
Eudicots	158738at71240
Eudicots	120543at71240
Eudicots	84842at71240
Eudicots	41797at71240
Eudicots	174905at71240
Eudicots	135137at71240
Eudicots	81297at71240
Eudicots	29180at71240
Eudicots	120938at71240
Eudicots	165499at71240
Eudicots	95665at71240
Eudicots	169920at71240
Eudicots	153075at71240
Eudicots	154929at71240
Eudicots	174521at71240
Eudicots	41443at71240
Eudicots	176252at71240
Eudicots	115322at71240
Eudicots	129938at71240
Eudicots	107143at71240
Eudicots	159705at71240
Eudicots	124828at71240
Eudicots	44395at71240
Eudicots	173624at71240
Eudicots	79523at71240
Eudicots	156328at71240
Eudicots	157208at71240
Eudicots	31885at71240
Eudicots	48277at71240
Eudicots	145774at71240
Eudicots	163562at71240
Eudicots	146980at71240
Eudicots	133645at71240
Eudicots	44596at71240
Eudicots	169367at71240
Eudicots	133630at71240
Eudicots	95225at71240
Eudicots	154790at71240
Eudicots	104482at71240
Eudicots	18397at71240
Eudicots	97407at71240
Eudicots	117949at71240
Eudicots	102828at71240
Eudicots	27229at71240
Eudicots	154183at71240
Eudicots	164181at71240
Eudicots	55264at71240
Eudicots	158025at71240
Eudicots	2869at71240
Eudicots	149454at71240
Eudicots	25588at71240
Eudicots	110127at71240
Eudicots	146743at71240
Eudicots	144984at71240
Eudicots	135517at71240
Eudicots	166507at71240
Eudicots	142539at71240
Eudicots	137399at71240
Eudicots	23463at71240
Eudicots	136817at71240
Eudicots	130294at71240
Eudicots	131295at71240
Eudicots	98864at71240
Eudicots	84515at71240
Eudicots	75486at71240
Eudicots	138178at71240
Eudicots	46693at71240
Eudicots	130059at71240
Eudicots	151139at71240
Eudicots	93922at71240
Eudicots	12252at71240
Eudicots	26209at71240
Eudicots	72527at71240
Eudicots	27626at71240
Eudicots	145398at71240
Eudicots	133821at71240
Eudicots	43419at71240
Eudicots	83371at71240
Eudicots	124200at71240
Eudicots	110432at71240
Eudicots	140276at71240
Eudicots	79901at71240
Eudicots	99322at71240
Eudicots	107055at71240
Eudicots	57567at71240
Eudicots	106596at71240
Eudicots	4043at71240
Eudicots	79753at71240
Eudicots	110758at71240
Eudicots	93802at71240
Eudicots	110761at71240
Eudicots	86025at71240
Eudicots	135151at71240
Eudicots	177383at71240
Eudicots	163503at71240
Eudicots	11042at71240
Eudicots	163848at71240
Eudicots	62779at71240
Eudicots	62794at71240
Eudicots	159189at71240
Eudicots	123273at71240
Eudicots	38310at71240
Eudicots	103215at71240
Eudicots	23003at71240
Eudicots	95120at71240
Eudicots	156403at71240
Eudicots	127497at71240
Eudicots	149408at71240
Eudicots	161153at71240
Eudicots	22844at71240
Eudicots	98778at71240
Eudicots	18197at71240
Eudicots	69581at71240
Eudicots	103721at71240
Eudicots	121566at71240
Eudicots	168284at71240
Eudicots	161656at71240
Eudicots	67911at71240
Eudicots	108742at71240
Eudicots	10881at71240
Eudicots	59362at71240
Eudicots	46263at71240
Eudicots	65615at71240
Eudicots	177493at71240
Eudicots	108259at71240
Eudicots	161355at71240
Eudicots	171479at71240
Eudicots	135173at71240
Eudicots	124052at71240
Eudicots	113174at71240
Eudicots	44841at71240
Eudicots	124218at71240
Eudicots	35480at71240
Eudicots	106120at71240
Eudicots	102574at71240
Eudicots	147060at71240
Eudicots	105363at71240
Eudicots	147267at71240
Eudicots	133978at71240
Eudicots	11057at71240
Eudicots	121392at71240
Eudicots	125601at71240
Eudicots	107927at71240
Eudicots	5663at71240
Eudicots	147683at71240
Eudicots	105234at71240
Eudicots	31945at71240
Eudicots	137012at71240
Eudicots	163049at71240
Eudicots	138439at71240
Eudicots	103378at71240
Eudicots	118773at71240
Eudicots	79747at71240
Eudicots	126434at71240
Eudicots	153919at71240
Eudicots	149218at71240
Eudicots	127246at71240
Eudicots	108345at71240
Eudicots	135126at71240
Eudicots	171987at71240
Eudicots	57519at71240
Eudicots	130206at71240
Eudicots	175270at71240
Eudicots	140875at71240
Eudicots	89748at71240
Eudicots	133308at71240
Eudicots	66138at71240
Eudicots	113276at71240
Eudicots	66921at71240
Eudicots	119048at71240
Eudicots	84773at71240
Eudicots	166146at71240
Eudicots	117250at71240
Eudicots	151593at71240
Eudicots	137810at71240
Eudicots	122104at71240
Eudicots	157816at71240
Eudicots	114453at71240
Eudicots	66230at71240
Eudicots	167547at71240
Eudicots	164353at71240
Eudicots	165178at71240
Eudicots	33602at71240
Eudicots	108524at71240
Eudicots	41635at71240
Eudicots	43276at71240
Eudicots	140535at71240
Eudicots	101717at71240
Eudicots	79333at71240
Eudicots	8294at71240
Eudicots	84973at71240
Eudicots	131469at71240
Eudicots	152326at71240
Eudicots	106971at71240
Eudicots	134486at71240
Eudicots	133719at71240
Eudicots	85001at71240
Eudicots	105101at71240
Eudicots	99435at71240
Eudicots	106507at71240
Eudicots	147595at71240
Eudicots	74578at71240
Eudicots	134988at71240
Eudicots	81969at71240
Eudicots	143851at71240
Eudicots	14973at71240
Eudicots	28669at71240
Eudicots	177652at71240
Eudicots	135493at71240
Eudicots	110484at71240
Eudicots	104670at71240
Eudicots	62509at71240
Eudicots	140153at71240
Eudicots	113711at71240
Eudicots	153112at71240
Eudicots	118250at71240
Eudicots	62022at71240
Eudicots	110764at71240
Eudicots	90124at71240
Eudicots	123080at71240
Eudicots	168628at71240
Eudicots	163928at71240
Eudicots	92743at71240
Eudicots	22351at71240
Eudicots	141773at71240
Eudicots	71626at71240
Eudicots	155952at71240
Eudicots	61188at71240
Eudicots	118088at71240
Eudicots	155801at71240
Eudicots	147003at71240
Eudicots	64763at71240
Eudicots	162486at71240
Eudicots	179019at71240
Eudicots	74810at71240
Eudicots	166001at71240
Eudicots	147911at71240
Eudicots	76371at71240
Eudicots	116032at71240
Eudicots	106913at71240
Eudicots	168903at71240
Eudicots	115938at71240
Eudicots	139885at71240
Eudicots	69935at71240
Eudicots	112228at71240
Eudicots	123706at71240
Eudicots	80448at71240
Eudicots	100415at71240
Eudicots	76037at71240
Eudicots	79769at71240
Eudicots	107532at71240
Eudicots	146214at71240
Eudicots	101210at71240
Eudicots	108435at71240
Eudicots	74458at71240
Eudicots	143558at71240
Eudicots	140331at71240
Eudicots	59173at71240
Eudicots	121160at71240
Eudicots	43435at71240
Eudicots	110600at71240
Eudicots	128248at71240
Eudicots	42883at71240
Eudicots	104541at71240
Eudicots	82091at71240
Eudicots	111670at71240
Eudicots	121792at71240
Eudicots	68088at71240
Eudicots	113900at71240
Eudicots	101246at71240
Eudicots	153352at71240
Eudicots	836at71240
Eudicots	20744at71240
Eudicots	19360at71240
Eudicots	109692at71240
Eudicots	86443at71240
Eudicots	103922at71240
Eudicots	155156at71240
Eudicots	21873at71240
Eudicots	50691at71240
Eudicots	109408at71240
Eudicots	164327at71240
Eudicots	132867at71240
Eudicots	11597at71240
Eudicots	175790at71240
Eudicots	96758at71240
Eudicots	150407at71240
Eudicots	22813at71240
Eudicots	70334at71240
Eudicots	116610at71240
Eudicots	91349at71240
Eudicots	71548at71240
Eudicots	137472at71240
Eudicots	130739at71240
Eudicots	76961at71240
